202405010210	6	4	5	リアグラシア	0	5	56	キングス	93.1	'8-8	33.8	5	11.7	510	+4	節分ステークス(3勝)				1	1600	0		0	05	
202405010210	7	5	8	サウンドウォリアー	1	6	58	松若風馬	93.2	'2-2	34.4	14	279.1	514	+2	節分ステークス(3勝)				1	1600	0		0	05	
202405010210	8	5	7	ボーデン	1	6	58	ピーヒュ	93.3	'13-12	33.7	9	51.5	508	+2	節分ステークス(3勝)				1	1600	0		0	05	
202405010210	9	4	6	ロワンディシー	1	6	58	松岡正海	93.5	'5-5	34.5	10	119.6	450	-4	節分ステークス(3勝)				1	1600	0		0	05	
202405010210	10	6	10	ミカッテヨンデイイ	0	4	55	西村太一	93.6	'10-10	34.2	11	142.9	422	0	節分ステークス(3勝)				1	1600	0		0	05	
202405010210	11	6	9	テーオーグランビル	1	4	57	横山武史	93.7	'12-12	34.1	3	6.9	506	0	節分ステークス(3勝)				1	1600	0		0	05	
202405010210	12	8	13	コンクシェル	0	4	55	戸崎圭太	93.8	'2-2	34.9	7	14.0	474	+4	節分ステークス(3勝)				1	1600	0		0	05	
202405010210	13	7	12	アバンチュリエ	1	5	58	大野拓弥	94.1	'8-8	34.8	12	162.1	470	+4	節分ステークス(3勝)				1	1600	0		0	05	
202405010210	14	3	4	アンダープロット	1	6	58	団野大成	94.8	'10-11	35.3	13	203.3	498	+8	節分ステークス(3勝)				1	1600	0		0	05	
202405010307	1	5	7	ペリファーニア	0	4	56	ルメール	92.8	'3-3	33.5	1	1.1	502	+10	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	2	3	3	ダイシンヤマト	1	4	58	吉田豊	92.9	'7-7	33.2	4	16.1	506	+6	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	3	4	4	レッドシュヴェルト	1	4	58	横山武史	93.0	'10-7	33.2	2	7.8	470	-6	4歳以上1勝クラス				1	1600	0		1	05	
202405010307	4	2	2	レッドロスタム	1	4	58	三浦皇成	93.2	'2-2	34.0	3	15.4	502	-4	4歳以上1勝クラス				1	1600	0		1	05	
